-72.6558470720000	-42.8508943520000
-72.6564528660000	-42.8511972480000
-72.6573918460000	-42.8516818830000
-72.6584216950000	-42.8521059390000
-72.6595121240000	-42.8525602840000
-72.6606328430000	-42.8530146300000
-72.6616929820000	-42.8536507130000
-72.6628742800000	-42.8542262170000
-72.6639647080000	-42.8548623010000
-72.6646310820000	-42.8553166460000
-72.6656912210000	-42.8561041780000
-72.6665696220000	-42.8567402610000
-72.6675388920000	-42.8574066350000
-72.6683264240000	-42.8579518490000
-72.6687504790000	-42.8584364840000
-72.6692956940000	-42.8589816980000
-72.6695380110000	-42.8599812580000
-72.6696288800000	-42.8610413970000
-72.6697803290000	-42.8625255920000
-72.6694850040000	-42.8634418550000
-72.6689397900000	-42.8644111250000
-72.6684248650000	-42.8650169190000
-72.6680916790000	-42.8655924230000
-72.6681825480000	-42.8662890860000
-72.6683642860000	-42.8668948800000
-72.6687883410000	-42.8678944390000
-72.6689700800000	-42.8687122610000
-72.6693335560000	-42.8697421100000
-72.6700302190000	-42.8706810910000
-72.6712115160000	-42.8721349960000
-72.6726048420000	-42.8732254240000
-72.6741193270000	-42.8741946950000
-72.6758155490000	-42.8751033850000
-72.6769665570000	-42.8760726550000
-72.6781781450000	-42.8772236630000
-72.6796926290000	-42.8785564100000
-72.6807830580000	-42.8794651000000
-72.6821158040000	-42.8806766880000
-72.6826004390000	-42.8813430610000
-72.6828427570000	-42.8823123310000
-72.6830244950000	-42.8827969660000
-72.6836908680000	-42.8838873950000
-72.6841149240000	-42.8839479740000
-72.6837514480000	-42.8829787040000
-72.6836302890000	-42.8818882750000
-72.6847207180000	-42.8820700140000
-72.6853870910000	-42.8825546490000
-72.6861746230000	-42.8830998630000
-72.6866592580000	-42.8832816010000
-72.6867198370000	-42.8839479740000
-72.6867804160000	-42.8844931890000
-72.6867804160000	-42.8854018790000
-72.6869015750000	-42.8860682520000
-72.6877496860000	-42.8866740460000
-72.6885372180000	-42.8866740460000
-72.6889612740000	-42.8861288320000
-72.6890824330000	-42.8856441970000
-72.6890218530000	-42.8849172440000
-72.6885372180000	-42.8844326090000
-72.6882343210000	-42.8838873950000
-72.6881737420000	-42.8835239190000
-72.6884766390000	-42.8828575450000
-72.6888401150000	-42.8823123310000
-72.6896276470000	-42.8824940690000
-72.6901122820000	-42.8828575450000
-72.6906574970000	-42.8834027600000
-72.6911421320000	-42.8840085540000
-72.6912632900000	-42.8845537680000
-72.6918690840000	-42.8849778240000
-72.6925354570000	-42.8850989820000
-72.6927171950000	-42.8858259350000
-72.6929595130000	-42.8866134670000
-72.6930200920000	-42.8871586810000
-72.6933835690000	-42.8880067930000
-72.6937470450000	-42.8889154830000
-72.6939287830000	-42.8894606980000
-72.6941105210000	-42.8898241740000
-72.6945345770000	-42.8899453330000
-72.6942316800000	-42.8884308480000
-72.6939893620000	-42.8872798400000
-72.6938682040000	-42.8862499910000
-72.6937470450000	-42.8853413000000
-72.6927171950000	-42.8841297120000
-72.6914450280000	-42.8830392840000
-72.6901728620000	-42.8818276960000
-72.6893247500000	-42.8814642200000
-72.6885372180000	-42.8808584260000
-72.6878708450000	-42.8803435010000
-72.6869318650000	-42.8802829220000
-72.6859928840000	-42.8799497350000
-72.6851447730000	-42.8796771280000
-72.6843572410000	-42.8792833620000
-72.6837211580000	-42.8787078580000
-72.6833273920000	-42.8779809060000
-72.6827821780000	-42.8775265600000
-72.6822066730000	-42.8773751120000
-72.6818734870000	-42.8769813460000
-72.6819340660000	-42.8764664210000
-72.6821158040000	-42.8761635240000
-72.6824792810000	-42.8761635240000
-72.6830850740000	-42.8765270010000
-72.6837211580000	-42.8769813460000
-72.6841452130000	-42.8772842430000
-72.6847510070000	-42.8776477190000
-72.6853265110000	-42.8781020640000
-72.6860231740000	-42.8783443820000
-72.6865986780000	-42.8786472790000
-72.6868107060000	-42.8787078580000
-72.6862957810000	-42.8782232230000
-72.6855385390000	-42.8777688780000
-72.6852962220000	-42.8774659810000
-72.6853265110000	-42.8771630840000
-72.6855991190000	-42.8768601870000
-72.6859323050000	-42.8769813460000
-72.6862957810000	-42.8773448220000
-72.6866895470000	-42.8776780090000
-72.6872347620000	-42.8775568500000
-72.6871741820000	-42.8770722150000
-72.6867501270000	-42.8767390280000
-72.6861443330000	-42.8764967110000
-72.6850539040000	-42.8761029450000
-72.6837211580000	-42.8754062820000
-72.6826610190000	-42.8750125160000
-72.6816311690000	-42.8744673020000
-72.6806921890000	-42.8738009290000
-72.6792988630000	-42.8733768730000
-72.6777843790000	-42.8726499200000
-72.6762698940000	-42.8720441270000
-72.6735438230000	-42.8707719600000
-72.6719687590000	-42.8699238480000
-72.6710600680000	-42.8697421100000
-72.6703331160000	-42.8691968960000
-72.6695455840000	-42.8682882050000
-72.6694850040000	-42.8671371970000
-72.6696061630000	-42.8661679270000
-72.6699696390000	-42.8651986570000
-72.6704542740000	-42.8644111250000
-72.6708177510000	-42.8636841730000
-72.6710600680000	-42.8627754820000
-72.6709994890000	-42.8619879500000
-72.6708934750000	-42.8610035350000
-72.6706360120000	-42.8599433960000
-72.6698939150000	-42.8593073130000
-72.6696364530000	-42.8581563040000
-72.6691972520000	-42.8574747860000
-72.6685460240000	-42.8573990620000
-72.6674253050000	-42.8566721100000
-72.6665317600000	-42.8560208810000
-72.6659865450000	-42.8554302320000
-72.6650475650000	-42.8547335700000
-72.6635633700000	-42.8538551690000
-72.6622912030000	-42.8530373470000
-72.6612310640000	-42.8524921330000
-72.6597771590000	-42.8520074980000
-72.6583232540000	-42.8514925730000
-72.6569905080000	-42.8509776480000
-72.6570965220000	-42.8501143920000
-72.6577326050000	-42.8496903360000
-72.6583081090000	-42.8494783090000
-72.6591562200000	-42.8488725150000
-72.6602163600000	-42.8485696180000
-72.6615945400000	-42.8477517960000
-72.6628061280000	-42.8472823060000
-72.6638814120000	-42.8468582510000
-72.6647901030000	-42.8464644850000
-72.6658350970000	-42.8459495600000
-72.6667286430000	-42.8454346350000
-72.6682128370000	-42.8443744960000
-72.6698484800000	-42.8434658050000
-72.6711812270000	-42.8422542180000
-72.6722110760000	-42.8414666860000
-72.6729986080000	-42.8406185750000
-72.6731197670000	-42.8395281460000
-72.6727562910000	-42.8387406140000
-72.6731197670000	-42.8377107650000
-72.6738467190000	-42.8372867090000
-72.6743919340000	-42.8365597560000
-72.6736044020000	-42.8356510660000
-72.6725745520000	-42.8348635340000
-72.6713023860000	-42.8337731050000
-72.6701513770000	-42.8329249940000
-72.6688186310000	-42.8321980410000
-72.6680310990000	-42.8315316680000
-72.6670618290000	-42.8306835570000
-72.6661531380000	-42.8299566040000
-72.6656079240000	-42.8289267550000
-72.6658502420000	-42.8277757470000
-72.6663954560000	-42.8264430010000
-72.6674858850000	-42.8258372070000
-72.6685763140000	-42.8251708340000
-72.6693638450000	-42.8245650400000
-72.6695455840000	-42.8235351900000
-72.6687580520000	-42.8231111350000
-72.6679099400000	-42.8234140320000
-72.6677282020000	-42.8226265000000
-72.6682128370000	-42.8215966500000
-72.6689700800000	-42.8210817260000
-72.6687580520000	-42.8201124560000
-72.6693638450000	-42.8193855030000
-72.6699393500000	-42.8192643440000
-72.6705451430000	-42.8198095590000
-72.6714841240000	-42.8194157930000
-72.6719081790000	-42.8181739160000
-72.6720899170000	-42.8170531970000
-72.6714841240000	-42.8164474030000
-72.6700907980000	-42.8164776930000
-72.6689700800000	-42.8164171140000
-72.6687580520000	-42.8172652250000
-72.6683037060000	-42.8179315980000
-72.6673041470000	-42.8185373920000
-72.6666983530000	-42.8189614470000
-72.6654867650000	-42.8194763720000
-72.6650324200000	-42.8191128960000
-72.6643660470000	-42.8183859430000
-72.6646083640000	-42.8172652250000
-72.6654261860000	-42.8161747960000
-72.6662137180000	-42.8152358160000
-72.6669103810000	-42.8143271250000
-72.6675464640000	-42.8137213310000
-72.6678796510000	-42.8127217720000
-72.6679856650000	-42.8119039500000
-72.6679856650000	-42.8119039500000
-72.6680765340000	-42.8104462590000
-72.6675918990000	-42.8091248710000
-72.6665620490000	-42.8084584980000
-72.6651687240000	-42.8078527040000
-72.6635936600000	-42.8072469100000
-72.6622609140000	-42.8072469100000
-72.6603829530000	-42.8075498070000
-72.6587018750000	-42.8084054910000
-72.6587018750000	-42.8084054910000
-72.6574599980000	-42.8094353400000
-72.6564301480000	-42.8104651900000
-72.6559455130000	-42.8111315630000
-72.6566118870000	-42.8119190950000
-72.6563089900000	-42.8126460470000
-72.6554002990000	-42.8133730000000
-72.6538858150000	-42.8142211110000
-72.6522501710000	-42.8148269050000
-72.6512203220000	-42.8156144370000
-72.6500087340000	-42.8162202310000
-72.6484336710000	-42.8167654450000
-72.6474038210000	-42.8168260240000
-72.6467980280000	-42.8172500800000
-72.6469797660000	-42.8178558740000
-72.6475249800000	-42.8184010880000
-72.6468586070000	-42.8188857230000
-72.6457075990000	-42.8187039850000
-72.6448594870000	-42.8187645640000
-72.6440113760000	-42.8204607870000
-72.6434055820000	-42.8213088980000
-72.6416487800000	-42.8214906360000
-72.6408612490000	-42.8221570100000
-72.6391044470000	-42.8223387480000
-72.6378928590000	-42.8220964300000
-72.6370447480000	-42.8215512160000
-72.6374688030000	-42.8209454220000
-72.6384986530000	-42.8210665810000
-72.6394073430000	-42.8211271600000
-72.6389832880000	-42.8202790490000
-72.6374082240000	-42.8193703580000
-72.6363783750000	-42.8182193500000
-72.6355302630000	-42.8176135560000
-72.6337734610000	-42.8166442860000
-72.6325012950000	-42.8156750160000
-72.6317743420000	-42.8142816910000
-72.6309262310000	-42.8130095240000
-72.6300175400000	-42.8119796740000
-72.6286242140000	-42.8116767770000
-72.6276549440000	-42.8113738800000
-72.6264433570000	-42.8117373570000
-72.6254740870000	-42.8118585150000
-72.6243230790000	-42.8119796740000
-72.6232326500000	-42.8119796740000
-72.6222633800000	-42.8117979360000
-72.6212335300000	-42.8114344600000
-72.6202642600000	-42.8108286660000
-72.6191132520000	-42.8116161980000
-72.6189920930000	-42.8121614120000
-72.6198402050000	-42.8131306820000
-72.6200219430000	-42.8137970560000
-72.6199613630000	-42.8147057460000
-72.6194767280000	-42.8151298020000
-72.6189920930000	-42.8157355960000
-72.6180228230000	-42.8166442860000
-72.6173564500000	-42.8168260240000
-72.6172958710000	-42.8177347150000
-72.6182651410000	-42.8182193500000
-72.6190526730000	-42.8185828260000
-72.6202642600000	-42.8189463030000
-72.6205671570000	-42.8196732550000
-72.6205065780000	-42.8202790490000
-72.6209912130000	-42.8209454220000
-72.6217181650000	-42.8211271600000
-72.6218393240000	-42.8217329540000
-72.6214152680000	-42.8227022240000
-72.6215970070000	-42.8232474380000
-72.6222633800000	-42.8241561290000
-72.6226874350000	-42.8242167080000
-72.6234749670000	-42.8243378670000
-72.6244442370000	-42.8243984470000
-72.6253529280000	-42.8246407640000
-72.6249288720000	-42.8251253990000
-72.6245048170000	-42.8254888750000
-72.6253529280000	-42.8260340900000
-72.6261404600000	-42.8260340900000
-72.6265645160000	-42.8264581450000
